"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
20	100	0.5	6	4.10449284613909	606621.885672421
20	100	0.5	6	3.5822504801998	29916.2047813984
20	100	0.5	6	2.94243049950289	298984.580025574
20	100	0.5	6	3.21878473057161	1335.95871536329
20	100	0.5	6	4.49357275589714	544343.491105087
20	100	0.5	6	3.68825811553966	465371.501704224
20	100	0.5	6	3.69221508411362	592607.093855911
20	100	0.5	6	2.71406972989597	38295.1476851165
20	100	0.5	6	3.87803399689163	179340.268810245
20	100	0.5	6	4.35147831496173	1019268.03419691
20	100	0.5	6	2.9625312010219	153485.729826169
20	100	0.5	6	3.32573684166973	529.359352219379
20	100	0.5	6	3.84930685812749	4734.84837631471
20	100	0.5	6	3.27907078933102	1159.66643251953
20	100	0.5	6	3.86119337690204	2576.47345258696
20	100	0.5	6	3.76159875918237	318696.011071973
20	100	0.5	6	2.92378944920305	80236.4367250208
20	100	0.5	6	2.75462985760919	7312.37890607619
20	100	0.5	6	3.75588205309032	1268.30272666896
20	100	0.5	6	4.33557595908071	286220.815001153
20	100	0.5	6	2.50788107008521	19616.2659173379
20	100	0.5	6	3.88749662882756	762180.505140453
20	100	0.5	6	3.95498567859922	367944.866515141
20	100	0.5	6	4.17254247471027	419895.154096422
20	100	0.5	6	4.89666866630502	297241.893045708
20	100	0.5	6	3.38199787611754	5174.29380572139
25	100	0.5	6	2.50139153843028	18679.5147254051
25	100	0.5	6	2.37010386513311	588.978630420367
25	100	0.5	6	2.74741418476148	3784.47439667397
25	100	0.5	6	1	11.2107366357364
25	100	0.5	6	2.36684056802388	2741.92143640509
25	100	0.5	6	1	22820.2966829601
25	100	0.5	6	2.76717565188544	421.783432540388
25	100	0.5	6	2.61157941664969	5700.49726099531
25	100	0.5	6	2	31799.1470694053
25	100	0.5	6	2.64601077523598	351.901365538252
25	100	0.5	6	1	15.5003813713467
25	100	0.5	6	2.2833284855417	1330.7333087319
25	100	0.5	6	2.05222769206541	966.465248141586
25	100	0.5	6	2	26885.8495597128
25	100	0.5	6	2.63326252507921	6492.75602138182
25	100	0.5	6	2.07897992505459	5133.35672436869
25	100	0.5	6	1	40649.8212990243
25	100	0.5	6	2.26309276623142	138.136211597157
25	100	0.5	6	2.96164184495145	3145.25105001129
25	100	0.5	6	2	39838.1989835958
25	100	0.5	6	1	28802.8368366932
25	100	0.5	6	2.08204866154218	15601.6156832617
25	100	0.5	6	2.05599871238357	12554.709880636
25	100	0.5	6	2.83124642284106	1466.58624289802
25	100	0.5	6	1	36831.6832277173
25	100	0.5	6	2.33674095378785	71.8464510597772
25	100	0.5	6	2.27260674558005	51.1371210071246
25	100	0.5	6	2.35554044878283	1238.85196668713
25	100	0.5	6	2.17845421830611	210.622702282438
25	100	0.5	6	2	13881.1040782305
25	100	0.5	6	1	28454.8989865152
25	100	0.5	6	2.03567781616148	2979.51266340078
25	100	0.5	6	2.32596766481532	104.621781895373
25	100	0.5	6	2.55452915290871	1470.69340662144
25	100	0.5	6	2.04789865190771	9368.26756035953
25	100	0.5	6	2.32582755450258	9815.22866793689
25	100	0.5	6	2.60401603288074	7534.10511559591
25	100	0.5	6	2.35166978553229	5287.53958535659
25	100	0.5	6	2.59507261412983	215.242838303474
25	100	0.5	6	2.53702508856971	60.6774128624528
15	100	1	6	4.24859350277216	2016676.73787256
15	100	1	6	3.71840908980286	3385140.18828723
15	100	1	6	4.09512082434401	28689215.3312451
15	100	1	6	4.51744130006685	279789.557801612
15	100	1	6	3.51817153946879	14427659.103911
15	100	1	6	3.30592707387503	24361147.1270857
15	100	1	6	4.00687363209148	4449451.31799608
15	100	1	6	2.77475622152749	16704709.4243161
15	100	1	6	2.83181602058134	13462042.6454263
15	100	1	6	4.15232678871188	2774705.51047328
15	100	1	6	4.87133168391081	419759.031912822
15	100	1	6	4.46892938802266	6935946.61089996
15	100	1	6	4.72678184726549	3363700.56987954
15	100	1	6	3.25385842040833	12763535.2231464
15	100	1	6	3.39380744681187	20261563.1081053
15	100	1	6	3.50425596123469	13199471.9266683
15	100	1	6	2.07384147268488	10479874.184052
15	100	1	6	4.83111414634818	2942621.94317624
15	100	1	6	3.79288751001957	1740929.73132806
15	100	1	6	3.2310570246374	14420402.0166122
15	100	1	6	4.03639136759166	10044402.5148895
15	100	1	6	2.61278150657682	10741447.3957786
15	100	1	6	2.38836190782771	9958487.02239891
15	100	1	6	2.59035937051544	17960017.2568013
15	100	1	6	2.67587322203433	10940826.5268707
15	100	1	6	4.49856331134224	1403670.01887673
15	100	1	6	3.95546918937149	6331464.60429837
15	100	1	6	4.439323275398	1381769.62231662
15	100	1	6	4.18067265371554	3641212.10693671
15	100	1	6	3.2222220580116	21024749.0719705
15	100	1	6	3.22062596495702	12015873.7126457
15	100	1	6	2.77852902599106	5151848.28542316
15	100	1	6	4.13250523823561	2269491.69502148
15	100	1	6	3.65284515824978	15497040.8061584
15	100	1	6	3.55112279259011	51713.6375253078
15	100	1	6	3.46531701777282	3797591.47445746
15	100	1	6	3.42617834168343	16891605.4920341
15	100	1	6	3.33357625140516	12318788.5227775
15	100	1	6	4.40930369398148	22809966.6867168
15	100	1	6	3.8811740846019	9966944.04794131
20	100	1	6	4.05020293889491	894907.587897094
20	100	1	6	4.05009103512737	539147.45669042
20	100	1	6	4.35326781820016	4809380.49681194
20	100	1	6	3.02706404995338	334.594949891853
20	100	1	6	3.9715435217837	3042892.95572979
20	100	1	6	3.53487336201602	9060507.64183255
20	100	1	6	4.85196001690863	980441.509839325
20	100	1	6	3.94688959875379	9565865.49033547
20	100	1	6	3.785612400427	3234582.52658488
20	100	1	6	4.2153217818685	169481.857339711
20	100	1	6	3.29012128282341	1498.61752963324
20	100	1	6	4.66142793658136	118398.918608798
20	100	1	6	4.57311628530889	283024.39498772
20	100	1	6	3.5250394990073	4981808.71816156
20	100	1	6	3.76765260456768	5850257.4330001
20	100	1	6	3.96193237127592	2942659.42924226
20	100	1	6	3.4221979379575	3831530.59777172
20	100	1	6	3.84566329281337	10829.0360167855
20	100	1	6	4.55417568391905	1885981.39194441
20	100	1	6	3.42737853522976	5103065.32195214
20	100	1	6	3.9748241680135	2227756.36208516
20	100	1	6	3.62713044001181	3347139.39940406
20	100	1	6	3.51770287125453	5863896.30431079
20	100	1	6	4.18104910395971	9301009.66395791
20	100	1	6	3.53317345247585	3449485.41996622
20	100	1	6	3.30451637924516	939.889929679951
20	100	1	6	4.345691511491	810640.334590743
20	100	1	6	3.38924717051462	1301.1625995465
20	100	1	6	4.59306423967128	218005.583981293
20	100	1	6	4.20139092980721	2649533.52013948
20	100	1	6	3.51515779218834	6194551.81343009
20	100	1	6	3.9067076062294	668025.713794293
20	100	1	6	3.77078297032131	17794.1928881613
20	100	1	6	4.1639515410563	4506085.3250081
20	100	1	6	2.52026352128897	17579.6922438253
20	100	1	6	4.31048441826811	443852.755386149
20	100	1	6	3.82118345618506	4384525.02433748
20	100	1	6	4.41400469291586	1521362.75182113
20	100	1	6	4.61057276409688	2689794.65603312
20	100	1	6	4.765970761564	373947.989700572
25	100	1	6	3.83204698023876	200336.89147667
25	100	1	6	2.68271499291194	459.35148370176
25	100	1	6	3.36903624813685	17616.2722359772
25	100	1	6	1	22.5541907059456
25	100	1	6	2.83638129135342	11038.2981183396
25	100	1	6	3.19286088352537	50239.1803668988
25	100	1	6	2.957695324711	844.659209333104
25	100	1	6	4.3800585456033	523120.867429924
25	100	1	6	2.13695346034827	33526.9658916795
25	100	1	6	2.72169999395735	569.045051488479
25	100	1	6	1	31.1678824056568
25	100	1	6	2.90147335683798	1003.32414499978
25	100	1	6	2.71469580257313	1649.82889613273
25	100	1	6	3.05412636159546	47872.4976944436
25	100	1	6	3.82613793406409	85250.0964736044
25	100	1	6	2.68260942145098	8578.09984803897
25	100	1	6	2.4283916108128	47084.2361856582
25	100	1	6	2.66538039836654	177.3041109861
25	100	1	6	3.22119012419511	11035.2889283185
25	100	1	6	3.69356402757741	83302.8142491253
25	100	1	6	2.58924573399125	15119.594419921
25	100	1	6	2.34550565067196	37664.1422037641
25	100	1	6	2.53332445640987	28553.8498468669
25	100	1	6	3.93315878162476	54208.7873982816
25	100	1	6	2	54032.9584479711
25	100	1	6	2.33570602847766	81.4289689356446
25	100	1	6	2.36496588062764	376.37390950138
25	100	1	6	2.67906712763133	190.339145910195
25	100	1	6	2.75740903747037	227.332257671763
25	100	1	6	2.52476123159463	12642.9245854245
25	100	1	6	2.47362944528535	51288.5965917094
25	100	1	6	2.20243760367055	8280.08909092816
25	100	1	6	2.25005849323303	320.874479831961
25	100	1	6	3.22962008147362	6827.69397596909
25	100	1	6	2.48227500815935	8983.20921868049
25	100	1	6	3.97028303078105	223894.487152938
25	100	1	6	3.84931689435088	275528.36864469
25	100	1	6	2.54487213841938	5058.07787046835
25	100	1	6	3.19504068528757	5299.58328813637
25	100	1	6	2.51289865096356	3441.32609532388
15	100	0.1	6	2.59729959410699	1566.41543177103
15	100	0.1	6	3.34867628834831	1878.64711207817
15	100	0.1	6	2.6508789079557	15465.6413315525
15	100	0.1	6	2	3113.02988378212
15	100	0.1	6	2.57404409668054	2686.87737654914
15	100	0.1	6	2.47772564167167	2767.620842929
15	100	0.1	6	2	6999.06047677173
15	100	0.1	6	2.42512044920893	1876.17690527932
15	100	0.1	6	2.66629094715236	871.350744995065
15	100	0.1	6	2	12988.3746454201
15	100	0.1	6	2.72515605981168	2569.6316107048
15	100	0.1	6	2.1083408720056	13664.5132986224
15	100	0.1	6	2	24437.7512343219
15	100	0.1	6	2.58609960107541	5738.60950568264
15	100	0.1	6	3.4385033769155	499.877497857488
15	100	0.1	6	3.17092344957884	133.763203648786
15	100	0.1	6	2.7746533397194	3526.67414308748
15	100	0.1	6	3.05367643706817	379.441878868334
15	100	0.1	6	2	6289.88292508226
15	100	0.1	6	3.29005617457309	208.01196523815
15	100	0.1	6	2.99154374213943	273.475052440007
15	100	0.1	6	2.82840250636663	4207.70472983608
15	100	0.1	6	2	4803.43725562619
15	100	0.1	6	2	4546.52664217832
15	100	0.1	6	2.72834706778537	1594.39240946228
15	100	0.1	6	3.3346672804562	138.638960848666
15	100	0.1	6	2.89663995511789	426135.41312323
15	100	0.1	6	3.12635058249168	690.735193859761
15	100	0.1	6	3.34970898686842	542.493334923233
15	100	0.1	6	2.04721924960153	3529.30478706632
15	100	0.1	6	2.85418554702567	432.834729781492
15	100	0.1	6	2.90594580794654	617.232432984938
15	100	0.1	6	2	10454.519131348
15	100	0.1	6	3.4049453967436	1526.02789513199
15	100	0.1	6	2.07368087007614	2895.73107093064
15	100	0.1	6	2.64573242488133	8331.39893998331
15	100	0.1	6	2.21317441815138	1909.99579736289
15	100	0.1	6	2	12133.1114667163
15	100	0.1	6	2	8941.55628635515
15	100	0.1	6	2	4276.56600496118
15	100	0.1	6	2.02093046712357	7237.52811736028
15	100	0.1	6	2.91003357464524	1826.2419198684
15	100	0.1	6	2.83867199253983	1923.59688449787
15	100	0.1	6	2.97438571332363	2235.48645725896
15	100	0.1	6	3.03187516725402	2306.81729249502
15	100	0.1	6	2	11432.260227945
15	100	0.1	6	2.42117192496542	1865.31718217153
15	100	0.1	6	2.9615890853604	530.936501620837
15	100	0.1	6	3.27701823636737	402.811999415094
15	100	0.1	6	2	8906.66510324028
15	100	0.1	6	2.70900833790397	1054.77452564341
