"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
25	100	1	4	1	18.8653227799374
25	100	1	4	2.60472651589985	14486.5673446118
25	100	1	4	2.77918279018711	21222.3337329902
NA	NA	NA	NA	NA	NA
25	100	1	4	2	7818.61729757314
25	100	1	4	2.00074518047425	36862.8102350527
25	100	1	4	1	1265.92345515748
25	100	1	4	1	3627.55042415148
25	100	1	4	2.10009987524541	35517.2640089244
25	100	1	4	2.65256084800845	10153.8126630428
25	100	1	4	2.47151778459814	15572.2397038242
25	100	1	4	2	6059.99638881803
25	100	1	4	1	9884.52784732058
25	100	1	4	2.9690415135684	2290.72863393311
25	100	1	4	2.09783810359557	27683.8850617071
25	100	1	4	2.91163538451648	3014.42966524457
25	100	1	4	1	19.4478180645658
25	100	1	4	2.6856646250853	13744.3876309164
25	100	1	4	1	16.5896507059682
25	100	1	4	2	64597.1121233917
25	100	1	4	2	8850.19375358261
25	100	1	4	2.5576042879746	11444.0385713194
25	100	1	4	2.24756708998832	26073.9998376685
25	100	1	4	1	4401.7646442174
25	100	1	4	2.6060183092367	12931.0953494764
25	100	1	4	2	14914.091786234
25	100	1	4	2	509.680218663344
25	100	1	4	2	61463.382466452
25	100	1	4	2.59863366645217	23999.5086464568
25	100	1	4	2.05452029052421	5897.83435112293
25	100	1	4	2.10395111284426	48795.1619688333
25	100	1	4	2.8030686351627	4047.01690695068
15	100	1	5	2.85547527010304	1530145.45414644
15	100	1	5	3.32374401625055	870351.311582286
15	100	1	5	2.4182415361882	1315916.98552458
15	100	1	5	4.39750396622938	17541.1603692513
15	100	1	5	2.66778334740028	643682.710931126
15	100	1	5	2.53629704345142	2337118.26303268
15	100	1	5	3.91018738437945	1296189.52329103
15	100	1	5	2.54772975802797	1955555.95336253
15	100	1	5	2.94983033318818	1222362.06473814
15	100	1	5	3.60027357506765	662117.842895343
15	100	1	5	3.90910843464848	165420.367765217
15	100	1	5	3.59418853149452	657718.065599142
15	100	1	5	3.74612996346828	365885.674911521
15	100	1	5	2.89543473254201	1575840.24358366
15	100	1	5	2.28879309949794	1121878.22255625
15	100	1	5	2.64260340691477	1041396.55232503
15	100	1	5	2.78313038222945	1410044.28112308
15	100	1	5	3.84274982826749	657464.290474526
15	100	1	5	3.45099545102459	1566725.51587542
15	100	1	5	2.73893776864237	1232336.65618447
15	100	1	5	2.91202394500841	1460101.94448578
15	100	1	5	2.74063655653645	1194257.96057574
15	100	1	5	2.58245329335233	1771607.07707404
15	100	1	5	2.84682167825364	2330197.75167413
15	100	1	5	2.72243534909349	1233763.22941684
15	100	1	5	4.24661270741136	102196.086157225
15	100	1	5	3.90887533442473	590169.329221569
15	100	1	5	3.80226305176206	459151.786484797
15	100	1	5	3.86208637282741	877996.083720177
15	100	1	5	2.983622539917	1917327.74228219
15	100	1	5	2.44515938788027	1426660.68583264
15	100	1	5	2.87430842629674	722365.528312622
15	100	1	5	3.42492676383882	792515.208031218
15	100	1	5	3.157186098529	1945172.27019481
15	100	1	5	2.87413459353659	233667.010552455
15	100	1	5	2.61552482133003	1571138.31141824
15	100	1	5	3.23263221331491	1115930.33517796
15	100	1	5	2.86275372719679	790022.373520673
15	100	1	5	3.96023209169552	1555690.54744525
15	100	1	5	3.11691257812923	791226.014708205
15	100	1	5	2.72724845697629	1188281.42328018
15	100	1	5	2.45185752200838	2048411.03219857
15	100	1	5	2.3920968965352	1286465.14176032
15	100	1	5	3.54571570258301	1445439.16571544
15	100	1	5	3.83265923475795	7798.82609385946
15	100	1	5	2.4946038002379	2564759.07318087
15	100	1	5	2.43386432718831	1349968.55931553
15	100	1	5	3.47401580666182	137277.087335763
15	100	1	5	2.79446966526402	691622.597914749
15	100	1	5	4.081411249622	220130.959981098
15	100	1	5	2.70541050862693	889900.443894823
15	100	1	5	3.71109753383088	54303.9376514103
15	100	1	5	3.23501288913069	725060.933475152
15	100	1	5	2.62166283774075	2278509.63266889
15	100	1	5	3.54530839313682	398791.541726596
15	100	1	5	3.36964143842859	1790879.26251475
15	100	1	5	3.29598363388511	1360255.34692557
15	100	1	5	2.73248313369974	624524.419701333
15	100	1	5	4.33284411714834	42824.7534281667
15	100	1	5	3.47981009017338	151850.626343156
15	100	1	5	2.94354008184744	1499048.37918071
15	100	1	5	3.87960489745229	713837.373874888
15	100	1	5	3.51648428646642	829033.052946372
15	100	1	5	2.87272887144312	677348.876907182
15	100	1	5	3.42492274275733	1600722.71758478
15	100	1	5	2.41697546953574	1015179.6864897
15	100	1	5	2.81221865809014	1699767.10598429
15	100	1	5	3.45287017205018	1138746.43516759
15	100	1	5	3.76211512373985	40366.2184015522
15	100	1	5	2.60092713558136	1597412.36252461
15	100	1	5	2.91378234030226	2280462.08622243
NA	NA	NA	NA	NA	NA
15	100	1	5	3.33010306321941	210048.130923529
15	100	1	5	3.01099584054126	217720.628421455
15	100	1	5	4.45101809235931	20358.8071280328
15	100	1	5	3.55355574721513	744510.538333768
15	100	1	5	2.89759968184682	2025114.16163094
15	100	1	5	3.09115221426625	1572910.51919503
15	100	1	5	2.82163380142755	1181107.76451504
15	100	1	5	3.77150855158167	528598.265746975
15	100	1	5	3.86386578587416	20038.8262958363
15	100	1	5	2.9181165077363	1650275.44032061
15	100	1	5	3.2307534005557	556870.791050876
15	100	1	5	3.81084874544038	1054974.67416622
15	100	1	5	3.43375934796302	141011.782490579
15	100	1	5	3.02576101472485	1506291.88810158
15	100	1	5	4.33999066332938	38202.8686660547
15	100	1	5	3.77566610368837	530452.229669495
15	100	1	5	2.86202258750834	993808.46442148
15	100	1	5	2.8912678856587	901452.199575717
15	100	1	5	2.84286775923966	744969.658117646
15	100	1	5	2.99788988829647	405503.35406868
15	100	1	5	2.56070663541327	1666277.31475995
15	100	1	5	2.41660948294579	670147.694866869
15	100	1	5	3.51106654141262	1414088.63899018
15	100	1	5	2.86023184849905	1361061.0391768
15	100	1	5	2.54420980006332	1824812.29005512
15	100	1	5	3.98405259428775	184528.291688917
15	100	1	5	2.71974724060833	1826409.07450795
15	100	1	5	3.73721389860126	315490.524437778
20	100	1	5	2.64322540461221	758783.857721006
20	100	1	5	3.99908972780833	29570.3448336785
20	100	1	5	3.10772809667947	511836.468745784
20	100	1	5	3.00649447505808	290.503459139673
20	100	1	5	2.94748324303288	83932.9023575996
20	100	1	5	2.59764875794506	280332.884724173
20	100	1	5	4.06940331672154	50783.0313332708
20	100	1	5	3.07431092908732	587201.09019452
20	100	1	5	2.62160528219792	139856.912575104
20	100	1	5	4.00560326006347	19530.7665400188
